perturbation,KNN_RMSE,KNN_Pearson,XGBoost_RMSE,XGBoost_Pearson,MLP_RMSE,MLP_Pearson,ElasticNet_RMSE,ElasticNet_Pearson,ElasticNet_1024_RMSE,ElasticNet_1024_Pearson
NOTO,0.12683315269325826,0.06554374674566468,0.1264005217368629,0.0740063016094332,0.1499868437010924,0.0296274153612918,0.1261504935356276,0.10779324721500871,0.1259608328660738,0.1196387906100362
NR2F2,0.14360183616845984,0.1104087461642331,0.143662893303259,0.0972246171216134,0.1720642079255707,0.0671045466859754,0.143588087359545,0.10706082280017135,0.14341825685202741,0.12052230234709393
NR4A1,0.20374270614989876,0.0202456740388038,0.203348579536004,-0.0053562763491317,0.2237410802916757,-0.0047562501794015,0.2032081217354958,0.0245466019293284,0.20320628483046818,0.01113134875116956
NR4A3,0.19553850279350182,0.023712141444148946,0.1929006409739123,0.0113954509589736,0.1988954252537466,0.0064284489348683,0.189869950519816,0.0015900483060781213,0.1898479077015962,0.02155755398737964
NSD2,0.1956370678272196,0.07172801883579263,0.1956416197048483,0.0282553311189071,0.2124816083665984,0.0846005630082732,0.19501634939470042,0.05581898087854502,0.1938074155000522,0.11307003944785463
ONECUT3,0.12785688445911758,0.146591051541885,0.1264641084991208,0.1998691237560099,0.1478387533342792,0.0025329063945711,0.126917059439195,0.1780486764221588,0.1261648649202616,0.20964104617347662
OSR1,0.1407928261916493,0.016416362810591174,0.140111759181159,0.0478448426162283,0.166464975018225,0.0262897992108731,0.1402692185455272,0.03047928302948612,0.1403213886348224,0.02187907667132535
OSR2,0.14882638169609774,0.023417581752954365,0.1479554329140541,0.0475038597390574,0.1674081984454317,0.0156654582338868,0.1477507983672786,0.05741868834860048,0.1478370604803362,0.052617037368472654
OVOL1,0.21994544598889765,0.10362048605697172,0.2195268469876713,0.1216080573826459,0.2384387277911936,0.1429282934783322,0.21914765132620717,0.1298845723961049,0.21788301177904099,0.1660453899748568
OVOL2,0.20650846772432124,0.07988799799748385,0.2056304630963171,0.1088160595983245,0.2218659744992834,0.1113685722421725,0.20493056819137,0.1270698312318969,0.2044938450469412,0.1445680297257102
PARP1,0.14885798690760219,-0.013297649148757886,0.1465958870646651,0.0123773192178951,0.1542706649333914,-0.0034068512899979,0.1448943197946156,,0.1448943197946156,
PAX2,0.16048239867959943,0.09069316047939964,0.1596107199988787,0.121117881871151,0.1760826413514531,0.1046510621797837,0.1585927256202534,0.1640535679281528,0.1593706818821786,0.13838917604823692
PAX3,0.16433820877277253,0.03565978970441091,0.1633059731472753,0.0261194622340502,0.1969096292895006,-0.0099226032515507,0.162975316630863,0.0650821640988611,0.16331311127738218,-0.0038496907008778404
PAX5,0.18301016186714225,0.10703236372494387,0.1825770341596654,0.1167323054451505,0.2028314593436078,0.058694949706411,0.1805842641723002,0.18029148176729343,0.180870980695804,0.1707801050391858
PDX1,0.12738722617804646,0.0449586253802115,0.1268210281525862,0.0867872854940858,0.1563698823557368,0.0067333741939587,0.126751843290758,0.07866731054052671,0.1270425120574996,0.053399621214242424
PHOX2A,0.14678953347855636,0.05312746860977623,0.146480252152955,0.0507909598943276,0.1670560147346263,0.0430254254738086,0.1459874945952652,0.09538744483464315,0.1455303752096102,0.12428347975822221
PITX1,0.10670543989172505,0.03903096776124283,0.1054683281280993,0.0478458444714736,0.1197818088244352,0.0528436839410923,0.10547923898893297,0.054912531290040145,0.10553355287636342,0.046330424525230715
PLAG1,0.2514376083999761,0.06671428822227295,0.2433903938197673,0.0928671995917905,0.2423979466957326,0.0274129871566646,0.2426547828029332,0.0963384224579373,0.24288549218347838,0.08690821106094199
PLAGL1,0.23297674260304257,0.06255139444111277,0.2151289992178407,0.0227672409213499,0.4091525757597162,0.0003089919831926,0.21200882357555623,0.05957714744901684,0.21254161928244839,0.02569526181876728
POU4F2,0.14453497972332166,0.052367891871064096,0.1436859264034091,0.010146333930373,0.1576381477077897,0.0428147427393039,0.14384359962604001,0.04161950787235918,0.1438377702153038,0.040950797042480544
PPARGC1A,0.2445031742433677,0.10060688937976248,0.2420810705624401,0.1101123034215557,0.251558197260872,0.1730282487468837,0.23979364958416022,0.154746381079904,0.2365088031546494,0.22442598234113736
PRDM1,0.19440054483723448,0.11492063425052983,0.1942421017801986,0.1156673085650283,0.2162097245964615,0.1307441158162404,0.1928980049251588,0.1600779854780784,0.1912558611942606,0.21071623545389379
PRDM16,0.16977375867150082,0.02554966184926103,0.1692482443707226,0.0169029566805106,0.195475631532705,-0.0055092614317165,0.1693159223801724,0.0003715476938334801,0.1692350483648552,0.0080531444661989
PROX1,0.13933914255661006,0.08312678829168367,0.1386762075894829,0.1028711634184861,0.1562691278558217,0.0331586498739187,0.13854448774473319,0.1113425865582605,0.1388832890273432,0.08280159709201876
PRRX2,0.12416853980696457,0.026300395922730944,0.122653774056027,0.0310411613778529,0.1331974792242861,0.042410416230329,0.1223748058674552,0.04670683803943536,0.12202997419710979,0.09059871076843817
PSAP,0.1379298577105228,0.006996247949543194,0.1342016049604775,0.0179339553436471,0.1452489405512234,-0.0024962270965851,0.13389688652335902,0.012058424621640924,0.1338321957350352,0.029691851762657078
PTF1A,0.13405452729991338,0.03462473709979563,0.1334699774986324,0.0696409547202742,0.1546475135426773,0.0658179211581566,0.133585766018199,0.0556028312834005,0.1336512296399714,0.04576757327647802
RBMS1,0.10036069299351781,0.04433636121042487,0.0995250164720901,0.0720659344366595,0.1230141807739725,0.0141084194614659,0.09965445399895392,0.07181996540403413,0.09900387975516894,0.13301977228497
RBPJ,0.1251860775806849,0.018587256734278444,0.1249445292451029,-0.0169683285367153,0.1485229578487238,0.0124930757853125,0.12482225560751022,-0.0371377339173276,0.12480291223342302,0.0011455615633941
RERE,0.1396781377734396,0.028369944956057602,0.1389628001427709,0.0537357551798733,0.1559249459419243,0.0211590315423621,0.13906100030714139,0.041515897403040444,0.13906836344027979,0.03653594053106414
REXO1,0.17200546980202183,0.014843689963975079,0.1711383929756696,0.0409726805833742,0.2029091459256337,-0.056915780447378,0.1712693054414282,0.03704187872749236,0.171284530984555,0.01481362892913734
RREB1,0.11549882074181031,0.1354479847061915,0.1156423730390298,0.1247710896814153,0.1330112164941822,0.0641556328291072,0.115358841734305,0.14039753122321558,0.11534718550460199,0.1514197936871192
RUNX1,0.18063052689866171,0.058631067348022335,0.1801736443598038,0.0686645053007868,0.2084166837560895,-0.0129962991238344,0.1801309661389598,0.06991935207132172,0.1805800877679744,0.01450257592120166
RUNX2,0.21575694396651088,0.01791913404974426,0.214977720259395,0.0170148971490482,0.2354794448062335,-0.0088768473633009,0.2146376340909546,0.05497776567416226,0.2148825253184438,-0.0230626027070403
SALL1,0.15094349234163434,0.04479431834053009,0.1487693822114152,0.0650956199961764,0.1697427707386825,0.0438714183042625,0.1486239485880626,0.07766489523907764,0.148978993658743,0.0284906449544296
SALL3,0.11861534517707076,0.05835164412321294,0.1178905067446128,0.1049372266219111,0.1343721451702931,0.1140124724349002,0.1182444048373302,0.04094833223783382,0.1173667433510672,0.1405458123929171
SATB2,0.10469105831610044,0.03863340213939155,0.1040724730149137,0.0354827802230218,0.1228893782877564,-0.0081982350980541,0.10415319393357261,,0.10414181929763519,0.00796664176536164
SIX4,0.1585589913366576,0.004688522925084053,0.1577435187289133,0.0181113170148953,0.1889274876621556,-0.0346591326968857,0.1577083725669312,0.028152782088157656,0.15773784136722518,0.0009302906301941666
SMAD1,0.1611357687343568,0.09149216859938843,0.1609473779198328,0.0952877647962743,0.19388427593714,0.0519151739321825,0.1601330946305622,0.12612520261012422,0.1599186831442044,0.1364491798142124
SMAD5,0.17048714326857367,0.07975567278545255,0.1693229190507965,0.1136651066472751,0.1835331137567923,0.1064141630976011,0.1688265374302138,0.1398730345883492,0.16826896049425982,0.166467787194778
SMAD6,0.1479340818970443,0.09236855025680915,0.1473809056820122,0.1217095572516242,0.1604863143655468,0.0946914617660772,0.1468931960802138,0.13500569503833398,0.1454383509573792,0.1955461399799564
SMARCA1,0.16193925356266595,0.03634566666816803,0.1629244127614542,0.0256981120122538,0.1703457730362847,0.0265856070437333,0.1595129254017884,0.04052955106904878,0.1596232758031586,-0.036680620499086
SMARCA2,0.10877887176611273,-0.02792744898914735,0.1058607310516217,-0.0180873671902859,0.1096583707019263,0.0250010550198423,0.10576343177492811,-0.03296777370467504,0.10575474243558491,-0.0005488631278644
SNAI1,0.1556285594526894,0.07971743540767591,0.1553481658183132,0.080419073283623,0.178297891530189,0.0901006684358215,0.1549963821024406,0.11312181339740435,0.1543457817693018,0.14385931794878498
SOX11,0.2757292163729794,0.07397122338369763,0.2747570814027064,0.0927720199980561,0.2910984678821517,0.0836631261464828,0.27450066024898756,0.10004713844256137,0.27515976934121583,0.07018106043161879
SOX12,0.1119509403914937,0.0813688721187384,0.1119047852411354,0.0762023584324137,0.1367419640917685,-0.0009667024602469,0.11196194849992899,0.07514463625076472,0.1118382907549846,0.09471176833300783
SOX13,0.18387913589767066,0.025261654099838448,0.1820586148109125,0.076404496671202,0.2003045951151833,0.0407955708913076,0.18210002758636498,0.08010111306529706,0.1826771735584136,0.00968894685594206
SOX15,0.1572603481796895,0.05878495093321947,0.1563824200693958,0.0686699980073287,0.1768191798747827,-0.0364454111315316,0.15622599315983582,0.08443570044145007,0.15541470489984502,0.1336577432972676
SOX17,0.14171996774443554,0.0255473851454552,0.1410823104816716,0.0215171601394664,0.1671131727647688,0.0446177887979235,0.1408765301747554,0.060287870607258195,0.1410172764997356,0.03198371034712635
SOX18,0.21609607913687431,0.08577945951838384,0.2154021798574505,0.0717661680489064,0.234607131729654,0.1179583972792976,0.21406356138412538,0.13102836136164803,0.2147807694118296,0.10912875974675769
SOX8,0.16682126013120693,0.07301156049842897,0.1666581132071966,0.0649029228067048,0.1960563524337041,0.0430123638768232,0.1664009274156816,0.08670614325770372,0.16669048824691002,0.0692996345468283
SOX9,0.1669764750969699,0.06368070692573333,0.1660903892301188,0.0527548822122086,0.1738464827559767,0.0760940209254208,0.1646329027986842,0.11508060347187377,0.1653149990110864,0.07341345311748423
SP3,0.1483525477100463,0.04145255632125368,0.1474850984470399,0.0707462205952219,0.1704651964135461,0.0124034843654563,0.1476211910958328,0.062864158402735,0.147882998791966,-0.0011117341478447005
SRF,0.13759883352456215,-0.007023663522713708,0.1367484444232235,-0.0059840408791333,0.1561119606605746,-0.0109212336727337,0.136542923028119,0.0050987879755991245,0.1366248741725834,-0.00838007579501008
STAT2,0.2279563925967015,0.13149936095877215,0.2269183561744042,0.1516617232353214,0.2363877571827564,0.1349222762850505,0.226265533783299,0.1724088681162592,0.225932914266555,0.1918894105688292
SUZ12,0.08491237711180169,0.11837357351935321,0.0847236133554898,0.1257849622227651,0.098344155342755,-0.0165979437514086,0.08466961491303326,0.13081866166220718,0.08478033356290501,0.12349860084656321
TBX18,0.12516071633984113,0.008172817850700512,0.1245016291045928,0.0179716178701854,0.1435510874380662,0.0502500197395511,0.1244215331330704,0.033283567242993375,0.12438769927471141,0.02356424252607266
TBX20,0.14588815031837443,0.10341267095899068,0.1453566072295606,0.1069615846832137,0.1682320154301437,0.0793399597679528,0.1446317161754648,0.14925187196877804,0.14378501435233598,0.18407326413660222
TBX21,0.2045527846549679,0.07734520656406502,0.2039935453313834,0.0683850782353035,0.2293672120748988,0.0488431235756979,0.20379243088130877,0.06962811070509392,0.204108688950862,0.034662715767382356
TBX3,0.13445708282011803,0.0603982810669763,0.1339780784290541,0.0688707071840899,0.1533616309847982,0.0350142144868444,0.13388705984852461,0.07483013223092974,0.13368900284706742,0.09907332706282693
TBX5,0.20134332894266602,0.1088946396579816,0.2011988608473724,0.0953484390780219,0.2113743155491671,0.0753024134905516,0.1992271241043892,0.12215646760430066,0.1985468047152446,0.14696126482245636
TCF7L1,0.11767829247230852,0.010905261942964397,0.1170448812145383,0.0243692742459432,0.1304129864314222,-0.0078534511562692,0.1171131996759908,-0.020211604129295298,0.1171047482737356,-0.011974363850670251
TEAD3,0.11279621794300149,0.06699465598830986,0.1121868902086284,0.0840925593621242,0.1356683650666193,0.0217553180611989,0.1116708453430646,0.1335436587277204,0.11030189222826099,0.2035853869962574
TFAP2A,0.1571345736321683,0.015206132660476985,0.15613581259002,0.0510469745421991,0.1903088220660026,0.0207047806747744,0.1559284031733948,0.07276634685302141,0.156088581384119,0.0721262359415699
TFAP2C,0.16389900113166583,0.010108630158727292,0.16282436479125,0.0403363877686368,0.1895150641773039,0.0376722669666962,0.1629139453372372,-0.009378400459147035,0.16291367741179502,-0.016982606519426166
TFAP2E,0.2525424262865769,0.03641243073052872,0.2518306457995569,0.0062764299599305,0.2680195556180845,0.0489451282903588,0.2514316347331718,0.04966656291318836,0.25168442148486336,0.0143344202451473
TFCP2L1,0.12684075116264912,0.039936426249104734,0.1265138222962569,0.0322195511900406,0.1459256609121595,0.0154732648679586,0.1263530448811708,0.05416695377006038,0.126515606987679,0.016938986528141766
TGIF1,0.16189849833610365,0.024228830327018464,0.1611228531276015,0.045980215306835,0.1872230976765888,-0.0350683989212036,0.16126392675049478,-0.0116594868084582,0.161256773539242,0.0018318607033586999
THRA,0.13016079850525358,0.1579971801485676,0.1302738138112739,0.1260959687620902,0.1443544725129948,0.077248778841985,0.128802854986898,0.1760295056658848,0.12825342703147818,0.2000310710740374
TLX1,0.18975866983143203,0.11252627979275323,0.1894640565107254,0.1162797585550008,0.2177954964723082,0.0631479976309701,0.1888974608553422,0.14209688499018341,0.1892974279264922,0.13007801907040248
TONSL,0.12239326737971278,0.0613299825853222,0.1222365185861448,0.0504284561101746,0.1420955234567131,-0.0003549752825509,0.1222961621305346,0.04155381633205984,0.122343795654838,0.03263501339158917
TOX,0.0938002245665612,0.06115701167314101,0.0936395083546723,0.042810723136236,0.1098785931225797,-0.0006439058628922,0.0936578813331888,0.03294576160373314,0.09367220959159536,0.02553636964601404
TP73,0.2668478658731324,0.03712969392144151,0.2631553439678341,0.027424715009834,0.2811056648167613,0.0284364856484856,0.2632381306402952,0.06286086892571068,0.26351844748127495,0.031044742731451018
TRIM22,0.13374371452227538,0.016518157444136834,0.1377809157883878,-0.006250417613656,0.1951509764306355,-0.0684560160575453,0.13116586139734218,-0.011731380448709673,0.13115757503218922,0.008310258437249276
TRIM24,0.13753627604949464,0.0497686816883556,0.1370205994378215,0.0799601002910437,0.1597518998310239,0.0271699358069705,0.1369925451733194,0.09104279045163563,0.1371952695046142,0.07106038168978468
TRIM28,0.11664202649382091,0.14173462854528687,0.1149356467483279,0.0918969201438495,0.1167715262926283,0.0950862443577706,0.11206789564055777,0.1486827060575246,0.11204990619123345,0.1557952437845746
TSC22D1,0.12584408792812019,-0.009431282194068028,0.1233995127348014,0.0043875051149029,0.1800104410848832,-0.0191720281997448,0.123533927670336,0.016064336297179842,0.12340021170344359,0.049385543854591596
TSHZ1,0.1913356214658869,0.0058560210277657536,0.1906489961875499,0.0038583170810113,0.2111198933576261,0.0341445035323369,0.19035803246160138,-0.008125546260051275,0.1901964514047392,0.04435062205024222
TWIST2,0.14909257228614817,0.04409639260760586,0.1479817012372649,0.0500758767516173,0.1815788260391598,0.0164199733393061,0.1476234363496124,0.09712777019620196,0.1481802077274798,0.03665556027614142
VENTX,0.16438010690483926,0.024356328003157575,0.164233164366198,-0.0107214547041503,0.1903119510646654,0.0450173105265033,0.1640121124143354,-0.005130185931637561,0.1640141185837352,0.018920484979132922
YAP1,0.08990781307942468,0.18731885743222043,0.0898262183657641,0.1862733221432516,0.1076980469967909,0.0921605974345985,0.08978441468456354,0.1921061167359084,0.08882938180566144,0.24709288127003098
YBX1,0.21138990827289714,0.017834965425389804,0.1806565550863591,0.0015263479556919,0.4235079877018056,0.0428207224576209,0.16800973650973278,0.004152043130243134,0.1680035027887876,0.0123458658123413
YBX3,0.31774158758653387,-0.016325478786194704,0.2768992138489922,-0.0318395896471111,0.1610756286274913,0.0079479319240347,0.23529940776110977,-0.0367430219989876,0.23529531548595561,-0.0347738102597603
YWHAZ,0.1335394819440216,0.14083461829255167,0.1335720438637403,0.0986057524669699,0.1478698701095027,0.0935135723732021,0.1322140710514984,0.1567553716635468,0.1310039753128316,0.2080193303417282
ZBTB10,0.14585020010503483,0.07095735871739065,0.1453680837012634,0.0731711681810508,0.1624064950868957,0.0616677062866795,0.145434905348715,0.07151747991490064,0.1452303947086912,0.09332197842125774
ZBTB18,0.1750209926385638,-0.00467089146077674,0.1739252098886525,0.033028388954077,0.2036245450161729,-0.0174051135580547,0.1739957606321426,-0.0198995657411821,0.1740069880384958,-0.03093858729462705
ZBTB37,0.07402346195140634,0.005026255298221057,0.0735313588353945,0.0609713901380205,0.0878974106574984,-0.0355540763754945,0.07346976330833281,0.06910444064539886,0.07365317064641018,0.0267958802321946
ZBTB42,0.22132331766792723,0.02672150674829362,0.2203524906412163,0.0440213875639087,0.2424867274944014,0.0213683059856058,0.22037973987369538,0.037017669236503944,0.2197599672415016,0.08945327275127476
ZBTB7A,0.15701940911291168,0.04754121598764872,0.1564528699232013,0.0819826066491552,0.1814452539446496,0.0470275487016444,0.1566118719938726,0.059010264149687616,0.15661967429898022,0.056198818692364386
ZEB2,0.20379941563968917,0.08996513870435277,0.2025189916567354,0.1194260091458438,0.2226455510850193,0.0253051625265674,0.2030371498558346,0.09510520592971361,0.2027577642795056,0.11014542005761711
ZFP36L2,0.1166974020760735,0.05433127464184131,0.1161206930168376,0.0579117305392825,0.1341422033855927,0.0310108677772715,0.11592398347213859,0.08115517834437852,0.11627514505803141,0.01109094478985965
ZFPM2,0.1237315193866094,0.06526134547574877,0.1230114787396775,0.0871895601936224,0.1375634602608834,0.0724283743483993,0.12298257493387399,0.08486708248918522,0.1232311834405666,0.07384262861265915
ZIC2,0.1671745307084782,0.04319100827939844,0.1665636951508216,0.0677204343094231,0.1892043355878431,0.0308750999048645,0.1665768733042878,0.07799724968331179,0.1668283082927088,0.04802077598461206
ZNF136,0.17329648604002582,0.05441041270593534,0.1726505650972667,0.0803547416561402,0.1948533804124686,0.0314497710263507,0.172350775678421,0.10446979476138414,0.1728532766059184,0.07594922925181798
ZNF286B,0.17189385170016852,0.05509800970026628,0.1708005480959224,0.1023250269673306,0.1974195763564393,0.0644558838259266,0.1714257473584526,0.06186571610500702,0.170542868798973,0.12069630582234896
ZNF296,0.1587847380678199,0.19401366800429298,0.1586160885760134,0.2010782822295808,0.1848527686097718,0.1283900533562479,0.1578497589524078,0.2169167849800334,0.1551335312121322,0.28118725862129657
ZNF618,0.11508639358606122,0.13818289003161344,0.1149237204401995,0.1395258089320735,0.1419314944788506,0.0281120452649832,0.1148236837708712,0.149380630381622,0.1148187549958724,0.14888566513770138
ZNF777,0.12890848791369539,0.04039604975673213,0.1289079581340657,0.0072909106281596,0.1492944729173602,0.0110513856439187,0.1287610798694048,0.0075516857821192,0.12819896118340762,0.0941054523943484
ZNF827,0.1891461153180879,0.01567898956433247,0.186007956661984,0.0460540657366149,0.2042662977894238,0.0247907114601469,0.1857728109115802,0.07714045517794696,0.18493795870110058,0.12205774024469665
